Review #,Brand,Variety,Style,Country,Stars,Top Ten,run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
2272,Nissin,Demae Iccho Spicy Kimchi Pot Flavour Instant Noodle (Bowl Noodle),Bowl,Hong Kong,4,,30-04-2018 13:48,201801,BIRMINGHAM,GERMANY,MUNICH,FLYBE LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,13
2271,Sichuan Baijia,Chongqing Noodles Burning Dry Noodles,Pack,China,5,,30-04-2018 13:48,201801,BIRMINGHAM,GERMANY,MUNICH,LUFTHANSA,S,169,0,1,1.764706,35.294118,43.529412,10.588235,4.705882,1.176471,2.352941,0,0,0,0.588235,10.881657,167,72.45509,11.88024
2270,Samyang Foods,Fresh Bibimmyun Fried Noodle,Pack,South Korea,4,,30-04-2018 13:48,201801,BIRMINGHAM,GERMANY,MUNICH,THOMAS COOK AIRLINES LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0
2269,Wai Wai,Instant Noodles Veg Masala Flavour,Pack,India,4,,30-04-2018 13:48,201801,BIRMINGHAM,GERMANY,PADERBORN,AIRTANKER SERVICES LTD,S,2,0,0,0,0,50,50,0,0,0,0,0,0,0,14,8,12.5,24.5
2268,Nissin,Nupasta Neapolitan Flavour Instant Noodle,Pack,Hong Kong,5,,30-04-2018 13:48,201801,BIRMINGHAM,GERMANY,PADERBORN,SMALL PLANET AIRLINES,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,100,0
2267,Shirakiku,Karami Ramen Spicy Chili Flavour Japanese Style Noodle With Soup Base,Pack,USA,2,,30-04-2018 13:48,201801,BIRMINGHAM,GERMANY,STUTTGART,FLYBE LTD,S,72,0,0,8.333333,36.111111,47.222222,2.777778,5.555556,0,0,0,0,0,0,5.430556,54,85.185185,14.203704
2266,Nissin,Disney Cuties Instant Noodle Crab Flavour,Cup,Thailand,4,,30-04-2018 13:48,201801,BIRMINGHAM,GIBRALTAR,GIBRALTAR,MONARCH AIRLINES,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,100,3.25
2265,Nissin,Cup Noodles Rich Soft Shelled Turle Soup,Cup,Japan,3,,30-04-2018 13:48,201801,BIRMINGHAM,ICELAND,KEFLAVIK,ICELANDAIR,S,12,0,0,8.333333,16.666667,25,25,0,16.666667,8.333333,0,0,0,0,33.25,22,86.363636,6
2264,Unif Tung-I,Instant Vegetarian Beehoon Rice Vermicelli,Pack,Taiwan,1,,30-04-2018 13:48,201801,BIRMINGHAM,IRISH REPUBLIC,IRELAND WEST(KNOCK),FLYBE LTD,S,27,0,1,14.285714,25,53.571429,3.571429,0,0,0,0,0,0,3.571429,4,29,80,11
2263,Sichuan Baijia,Broad Noodle Artificial Beef Flavor Hot Pot,Pack,China,4,,30-04-2018 13:48,201801,BIRMINGHAM,IRISH REPUBLIC,CORK,STOBART AIR,S,110,0,1,0.900901,44.144144,39.63964,8.108108,4.504505,0,1.801802,0,0,0,0.900901,8.7,107,91.666667,5.485981
2262,Dream Kitchen,Curry Flavour Instant Noodles,Cup,USA,5,,30-04-2018 13:48,201801,BIRMINGHAM,IRISH REPUBLIC,DUBLIN,AER LINGUS,S,200,0,0,12.5,49.5,30,5,1,1,1,0,0,0,0,5.15,128,94.615385,2.945313
2261,Tablemark,Tohokuno Aji Yonezawa Ramen,Bowl,Japan,4,,30-04-2018 13:48,201801,BIRMINGHAM,IRISH REPUBLIC,DUBLIN,FLYBE LTD,S,2,0,0,0,0,0,50,50,0,0,0,0,0,0,42.5,3,0,37.666667
2260,Uni-President,Science Noodle (X'Mas Edition),Pack,Taiwan,5,,30-04-2018 13:48,201801,BIRMINGHAM,IRISH REPUBLIC,DUBLIN,RYANAIR,S,300,0,0,13.333333,51,24.666667,5.666667,3.333333,1.333333,0,0.666667,0,0,0,7.073333,334,88.023952,6.227545
2259,Farmer's Heart,Pho Beef Flavor Vietnamese Rice Noodle Soup,Bowl,USA,3.75,,30-04-2018 13:48,201801,BIRMINGHAM,IRISH REPUBLIC,DUBLIN,STOBART AIR,S,94,0,2,18.75,61.458333,12.5,1.041667,2.083333,2.083333,0,0,0,0,2.083333,2.989362,190,93.157895,4.436842
2258,Kamfen,Instant Wonton Noodles Scallop Lobster Soup Flavour,Bowl,Hong Kong,4.3,,30-04-2018 13:48,201801,BIRMINGHAM,IRISH REPUBLIC,SHANNON,STOBART AIR,S,62,0,0,11.290323,35.483871,32.258065,12.903226,6.451613,0,0,1.612903,0,0,0,12,54,98.148148,2.111111
2257,Fuku,Tom Yam Soup Instant Noodle,Pack,Hong Kong,2.3,,30-04-2018 13:48,201801,BIRMINGHAM,ITALY,MILAN (MALPENSA),FLYBE LTD,S,54,0,2,1.785714,28.571429,51.785714,10.714286,3.571429,0,0,0,0,0,3.571429,6.333333,92,84.782609,6.456522
2256,Goku-Uma,Ramen Noodles Artificially Flavored Tonkotsu,Bowl,USA,3,,30-04-2018 13:48,201801,BIRMINGHAM,ITALY,PARMA,CARPATAIR,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,28
2255,Daikoku,Hiroshima Flavor Yakisoba,Tray,Japan,5,,30-04-2018 13:48,201801,BIRMINGHAM,ITALY,ROME (CIAMPINO),RYANAIR,S,1,0,0,0,0,100,0,0,0,0,0,0,0,0,3,0,0,0
2254,Nissin,Disney Cuties Instant Noodle Seaweed Flavour,Cup,Thailand,3,,30-04-2018 13:48,201801,BIRMINGHAM,ITALY,ROME (FIUMICINO),EASYJET AIRLINE COMPANY LTD,S,1,0,0,0,0,0,100,0,0,0,0,0,0,0,23,0,0,0
2253,Singa-Me,Instant Noodles Mi Goreng Flavour,Cup,Australia,4,,30-04-2018 13:48,201801,BIRMINGHAM,ITALY,ROME (FIUMICINO),MONARCH AIRLINES,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,90.909091,5.227273
2252,New Touch,Sugomen Sano Ramen,Bowl,Japan,5,,30-04-2018 13:48,201801,BIRMINGHAM,ITALY,TURIN,FLYBE LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42.857143,56.571429
2251,Ottogi,Ramyon Sabor Y Camaron,Pack,Mexico,4,,30-04-2018 13:48,201801,BIRMINGHAM,ITALY,TURIN,FLYBE LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,1
2250,Nissin,Demae Iccho Spicy XO Sauce Seafood Flavour,Pack,Hong Kong,4,,30-04-2018 13:48,201801,BIRMINGHAM,ITALY,TURIN,JET2.COM LTD,S,18,0,0,0,22.222222,33.333333,33.333333,0,11.111111,0,0,0,0,0,16.611111,0,0,0
2249,Love Cook,Sun Dried Noodle - Fruity Soy Bean Paste,Pack,Taiwan,4,,30-04-2018 13:48,201801,BIRMINGHAM,ITALY,TURIN,MONARCH AIRLINES,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,37.5,17.5
2248,Nongshim,Shin Noodle Soup,Cup,USA,5,,30-04-2018 13:48,201801,BIRMINGHAM,ITALY,TURIN,TUI AIRWAYS LTD,C,8,0,0,37.5,12.5,37.5,12.5,0,0,0,0,0,0,0,2.625,10,70,12
2247,Nissin,Sapporo Noukou Miso Ramen,Bowl,Japan,5,,30-04-2018 13:48,201801,BIRMINGHAM,ITALY,TREVISO,CELLO AVIATION LTD,C,1,0,0,0,0,0,100,0,0,0,0,0,0,0,18,0,0,0
2246,Dream Kitchen,Soy Sauce,Cup,USA,4,,30-04-2018 13:48,201801,BIRMINGHAM,ITALY,VERONA VILLAFRANCA,RYANAIR,S,18,0,0,0,11.111111,55.555556,22.222222,11.111111,0,0,0,0,0,0,10.611111,18,88.888889,4.333333
2245,Nissin,Vietnamese Chicken Coriander Flavour Vermicelli,Cup,Hong Kong,4,,30-04-2018 13:48,201801,BIRMINGHAM,ITALY,VERONA VILLAFRANCA,TUI AIRWAYS LTD,C,7,0,0,0,0,71.428571,28.571429,0,0,0,0,0,0,0,12.714286,8,50,15.875
2244,Kang Shi Fu,Artificial Spicy Beef Flavour,Pack,Hong Kong,4,,30-04-2018 13:48,201801,BIRMINGHAM,LUXEMBOURG,LUXEMBOURG,FLYBE LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,80,15.425
2243,Nissin,Cup Noodles Black Pepper Crab Flavour,Cup,Hong Kong,4,,30-04-2018 13:48,201801,BIRMINGHAM,MALTA,MALTA,RYANAIR,S,30,0,0,6.666667,23.333333,53.333333,3.333333,10,3.333333,0,0,0,0,0,10.8,28,57.142857,17.642857
2242,Great Value,Beef Style Noodles With Vegetables,Cup,Canada,3,,30-04-2018 13:48,201801,BIRMINGHAM,NETHERLANDS,AMSTERDAM,FLYBE LTD,S,365,0,6,1.617251,27.762803,47.978437,11.590296,4.312668,3.504043,1.078167,0.539084,0,0,1.617251,13.326027,295,72.881356,18.155932
2241,Fuku,Spicy Soup Instant Noodle Beef Flavour,Pack,Hong Kong,4,,30-04-2018 13:48,201801,BIRMINGHAM,NETHERLANDS,AMSTERDAM,KLM,S,233,0,12,0,33.061224,41.632653,11.020408,7.755102,1.632653,0,0,0,0,4.897959,10.32618,241,68.016194,16.041494
2240,Wang,Rice Noodle Anchovy Flavor,Bowl,South Korea,3,,30-04-2018 13:48,201801,BIRMINGHAM,NETHERLANDS,ROTTERDAM,FLYBE LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,100,0.9375
2239,Nissin,Cup Noodles Chicken Flavor Ramen Noodle Soup (New Recipe),Cup,USA,4,,30-04-2018 13:48,201801,BIRMINGHAM,PORTUGAL(EXCLUDING MADEIRA),FARO,CONDOR,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28.571429,22.428571
2238,Asian Thai Foods,Rumpum Gundruk Flavour,Pack,Nepal,1,,30-04-2018 13:48,201801,BIRMINGHAM,PORTUGAL(EXCLUDING MADEIRA),FARO,JET2.COM LTD,S,4,0,0,50,25,25,0,0,0,0,0,0,0,0,0.75,0,0,0
2237,Nissin,Cup Noodle Light+ Bagna Cauda,Cup,Japan,5,,30-04-2018 13:48,201801,BIRMINGHAM,PORTUGAL(EXCLUDING MADEIRA),FARO,MONARCH AIRLINES,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,96.428571,1.75
2236,Maruchan,Gotsumori Koku Tonkotsu Ramen,Bowl,Japan,4,,30-04-2018 13:48,201801,BIRMINGHAM,PORTUGAL(EXCLUDING MADEIRA),FARO,RYANAIR,S,18,0,0,11.111111,27.777778,22.222222,16.666667,16.666667,5.555556,0,0,0,0,0,16.055556,22,72.727273,15.090909
2235,Fashion Food,Tom Yum Shrimp Creamy Flavour Instant Noodles,Bowl,Thailand,4,,30-04-2018 13:48,201801,BIRMINGHAM,PORTUGAL(EXCLUDING MADEIRA),LISBON,MONARCH AIRLINES,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,75,15.535714
2234,Paldo,Bibim Men,Bowl,South Korea,5,,30-04-2018 13:48,201801,BIRMINGHAM,PORTUGAL(MADEIRA),FUNCHAL,JET2.COM LTD,S,10,0,0,30,30,30,10,0,0,0,0,0,0,0,3.3,0,0,0
2233,Nissin,Cup Noodles Milk Seafood Flavour,Cup,Hong Kong,4,,30-04-2018 13:48,201801,BIRMINGHAM,PORTUGAL(MADEIRA),FUNCHAL,MONARCH AIRLINES,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,90,4.9
2232,Nissin,Spicy Chikin Donburi,Bowl,Japan,5,,30-04-2018 13:48,201801,BIRMINGHAM,PORTUGAL(MADEIRA),FUNCHAL,TUI AIRWAYS LTD,C,3,0,0,0,0,100,0,0,0,0,0,0,0,0,5,10,90,4.1
2231,Fantastic,Noodle Chicken Flavour,Cup,Australia,4,,30-04-2018 13:48,201801,BIRMINGHAM,PORTUGAL(MADEIRA),PORTO SANTO,MONARCH AIRLINES,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,2
2230,Marutai,Kuroma-Yu Tonkotsu Kumamoto Ramen,Pack,Japan,4,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,ALICANTE,FLYBE LTD,S,1,0,0,0,0,0,100,0,0,0,0,0,0,0,23,1,0,59
2229,Kang Shi Fu,Artificial Beef With Sauerkraut Flavour,Pack,Hong Kong,4,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,ALICANTE,JET2.COM LTD,S,36,0,0,16.666667,38.888889,41.666667,2.777778,0,0,0,0,0,0,0,2.722222,0,0,0
2228,Nissin,Raoh Shoyu Ramen,Bowl,Japan,5,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,ALICANTE,MONARCH AIRLINES,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,92,8.6
2227,Maruchan,Ramen Noodle Soup Sriracha Chicken Flavor,Pack,USA,4,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,ALICANTE,RYANAIR,S,56,0,0,14.285714,39.285714,30.357143,10.714286,1.785714,1.785714,1.785714,0,0,0,0,9.446429,55,92.727273,5.363636
2226,Nagatanien,Hiyashi Soba Taidashi Goma,Pack,Japan,3,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,ALICANTE,SMALL PLANET AIRLINES,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,5.5
2225,Fuku,Bowl Chicken Flavour Instant Rice Vermicelli,Bowl,Hong Kong,4,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,ALICANTE,TUI AIRWAYS LTD,C,10,0,0,0,50,40,0,10,0,0,0,0,0,0,5.4,10,80,7.2
2224,Wai Wai,X-Press Flavour Of Pizza In Noodles Proprietary Food,Pack,India,4,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,ALICANTE,VUELING AIRLINES,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,90,23.9
2223,KOKA,Rice Noodles Fragrant Chicken Pho Ga Flavour,Pack,Singapore,4,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,BARCELONA,MONARCH AIRLINES,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,76.666667,14.066667
2222,Nyor Nyar,Vegetarian Penang White Curry,Pack,Malaysia,5,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,BARCELONA,RYANAIR,S,62,0,0,6.451613,27.419355,30.645161,14.516129,17.741935,3.225806,0,0,0,0,0,13.967742,60,85,7.316667
2221,Nissin,Cup Noodle Seafood,Cup,Japan,5,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,BARCELONA,TUI AIRWAYS LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,30.5
2220,Paldo,Budae Jjigae,Pack,South Korea,5,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,BARCELONA,VUELING AIRLINES,S,4,0,0,0,25,50,0,25,0,0,0,0,0,0,14.25,20,55,28.65
2219,Fantastic,Noodles Crispy Bacon Flavour,Cup,Australia,1,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,BILBAO,EASTERN AIRWAYS,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
2218,Tseng Noodles,Spicy Braised Pork Flavor,Pack,Taiwan,4,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,BILBAO,TITAN AIRWAYS LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,6
2217,Nissin,Demae Ramen Spicy Seafood Flavour Instant Noodle,Pack,Hong Kong,5,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,GIRONA,TITAN AIRWAYS LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,10
2216,A-Sha Dry Noodle,Chow Mein Spicy Flavor,Tray,Taiwan,3,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,LIEIDA,FLYBE LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,57.142857,20
2215,Myojo,Mee Goreng Spicy Flavour,Pack,Singapore,5,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,MADRID,IBERIA EXPRESS,S,26,0,0,11.538462,42.307692,30.769231,11.538462,3.846154,0,0,0,0,0,0,5.730769,28,75,10.571429
2214,Sapporo Ichiban,Tabimen Nagasaki Chanpon,Bowl,Japan,4,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,MADRID,RYANAIR,S,36,0,0,2.777778,16.666667,41.666667,22.222222,11.111111,5.555556,0,0,0,0,0,16.666667,36,36.111111,34.527778
2213,Acecook,Oh! Ricey Pork Flavour,Pack,Vietnam,4,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,MALAGA,CELLO AVIATION LTD,C,1,0,0,0,0,0,0,100,0,0,0,0,0,0,39,0,0,0
2212,Paldo,Bul Jjamppong,Pack,South Korea,4,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,MALAGA,FLYBE LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,35
2211,Nissin,Disney Cuties Instant Noodle Roast Pork Flavour,Cup,Thailand,3,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,MALAGA,JET2.COM LTD,S,18,0,0,16.666667,33.333333,38.888889,5.555556,5.555556,0,0,0,0,0,0,5.111111,0,0,0
2210,Morre,Instant Noodles Masala,Pack,Pakistan,4,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,MALAGA,MONARCH AIRLINES,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,95.652174,3.673913
2209,Nissin,Demae Ramen Spicy Hot tonkotsu Flavour Instant Noodle,Pack,Hong Kong,5,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,MALAGA,NORWEGIAN AIR INTERNATIONAL,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,83.333333,10.055556
2208,Roland,Ramen Japanese Style Quick-Cooking Alimentary Paste With Chicken Artificially Flavored Soup Base,Pack,USA,0,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,MALAGA,RYANAIR,S,49,0,0,10.204082,38.77551,30.612245,8.163265,10.204082,2.040816,0,0,0,0,0,8.55102,48,91.666667,4.375
2207,Nissin,Big Cup Noodles Tonkotsu Flavour,Cup,Hong Kong,3,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,MALAGA,TUI AIRWAYS LTD,C,8,0,0,25,62.5,0,12.5,0,0,0,0,0,0,0,2,10,100,2.2
2206,Nissin,Deka Buto Kuro M-yu Tonkotsu,Bowl,Japan,5,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,MALAGA,TUI AIRWAYS LTD,S,1,0,0,0,0,100,0,0,0,0,0,0,0,0,7,0,0,0
2205,Maruchan,Bowl Taste Of Asia Hearty Pork Flavor Tonkotsu Ramen,Bowl,USA,4,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,MALAGA,VUELING AIRLINES,S,2,0,0,0,0,50,0,0,50,0,0,0,0,0,55,12,58.333333,11.833333
2204,Nissin,Cup Noodles Sabor Galinha Caipira,Cup,Brazil,4,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,MURCIA SAN JAVIER,RYANAIR,S,18,0,0,11.111111,50,33.333333,5.555556,0,0,0,0,0,0,0,3.888889,19,89.473684,4.368421
2203,Nongshim,Bowl Noodle Soup Independence Day Limited Edition Spicy Chicken Flavor,Bowl,USA,4,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,PALMA DE MALLORCA,RYANAIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,77.777778,10.277778
2202,Nissin,Nupasta Vongole Flavour Instant Noodle,Cup,Hong Kong,4,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN,REUS,FLYBE LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25
2201,Mr. Lee's Noodles,Penang Chicken Curry Laksa,Cup,UK,2,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN(CANARY ISLANDS),ARRECIFE,JET2.COM LTD,S,30,0,0,10,53.333333,26.666667,10,0,0,0,0,0,0,0,2.866667,0,0,0
2200,Mr. Lee's Noodles,Shaolin Monk Vegetables,Cup,UK,5,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN(CANARY ISLANDS),ARRECIFE,MONARCH AIRLINES,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,78.571429,7.107143
2199,Mr. Lee's Noodles,Tai Chi Chicken,Cup,UK,3,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN(CANARY ISLANDS),ARRECIFE,RYANAIR,S,30,0,0,16.666667,40,40,3.333333,0,0,0,0,0,0,0,2.833333,28,92.857143,5.357143
2198,Mr. Lee's Noodles,Dragon Fire Mushroom,Cup,UK,3,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN(CANARY ISLANDS),ARRECIFE,THOMAS COOK AIRLINES LTD,S,10,0,0,10,10,80,0,0,0,0,0,0,0,0,5.3,12,83.333333,21
2197,Mr. Lee's Noodles,Hong Kong Street Beef,Cup,UK,5,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN(CANARY ISLANDS),ARRECIFE,TUI AIRWAYS LTD,C,17,0,0,17.647059,23.529412,52.941176,5.882353,0,0,0,0,0,0,0,2.647059,28,92.857143,5.285714
2196,Mr. Lee's Noodles,Warrior Fighting Shrimp,Cup,UK,3.3,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN(CANARY ISLANDS),FUERTEVENTURA,JET2.COM LTD,S,16,0,0,12.5,56.25,18.75,12.5,0,0,0,0,0,0,0,3.625,0,0,0
2195,Nissin,Gyorai Inaniwa Chuka Soba,Bowl,Japan,5,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN(CANARY ISLANDS),FUERTEVENTURA,MONARCH AIRLINES,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,88.888889,3.666667
2194,Fuku,Chicken Flavour Instant Noodle,Pack,Hong Kong,4,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN(CANARY ISLANDS),FUERTEVENTURA,RYANAIR,S,18,0,0,0,44.444444,27.777778,16.666667,5.555556,5.555556,0,0,0,0,0,12.444444,18,77.777778,6.611111
2193,Knorr,Chicken Flavored Instant Noodles,Pack,Pakistan,3,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN(CANARY ISLANDS),FUERTEVENTURA,THOMAS COOK AIRLINES LTD,S,10,0,0,0,30,30,10,30,0,0,0,0,0,0,17.4,10,70,11.5
2192,Nyor Nyar,Penang White Curry Instant Noodle,Pack,Malaysia,5,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN(CANARY ISLANDS),FUERTEVENTURA,TUI AIRWAYS LTD,C,13,0,0,7.692308,30.769231,53.846154,0,0,7.692308,0,0,0,0,0,10.076923,16,81.25,20.3125
2191,Choumama,XO Scallops Sauce Dry Noodles,Pack,Taiwan,4,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN(CANARY ISLANDS),LAS PALMAS,JET2.COM LTD,S,20,0,0,5,45,40,0,10,0,0,0,0,0,0,7,0,0,0
2190,Myojo,Barikata Noukou Tonkotsu Shoyu,Bowl,Japan,4.75,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN(CANARY ISLANDS),LAS PALMAS,MONARCH AIRLINES,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,70.588235,33.705882
2189,Nissin,Demae Ramen Sesame Oil Flavour Cup,Cup,Hong Kong,4,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN(CANARY ISLANDS),LAS PALMAS,NORWEGIAN AIR INTERNATIONAL,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,44.444444,59.5
2188,Singa-Me,Instant Noodles Chicken Flavour,Cup,Australia,2.5,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN(CANARY ISLANDS),LAS PALMAS,RYANAIR,S,18,0,0,5.555556,50,27.777778,0,11.111111,5.555556,0,0,0,0,0,9.444444,20,90,4.15
2187,Pulmuone,Non-Fried Ramyun Noodle (Crab Flavor),Pack,South Korea,5,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN(CANARY ISLANDS),LAS PALMAS,THOMAS COOK AIRLINES LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,15.5
2186,Master Kong,Assorted Seafood Noodles,Pack,China,4,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN(CANARY ISLANDS),LAS PALMAS,TUI AIRWAYS LTD,C,21,0,0,4.761905,42.857143,33.333333,14.285714,0,0,0,0,4.761905,0,0,69.666667,18,83.333333,8.444444
2185,Nissin,Raoh Hot & Sour Ramen,Pack,Japan,5,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),JET2.COM LTD,S,58,0,0,17.241379,34.482759,37.931034,3.448276,5.172414,1.724138,0,0,0,0,0,5.637931,0,0,0
2184,President Rice,Coriander Instant Rice Noodles,Bowl,Thailand,2.75,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),MONARCH AIRLINES,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,69.230769,12.987179
2183,MAMA,Instant Rice Noodles Moo Nam Tok Flavour,Pack,Thailand,3.5,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),NORWEGIAN AIR INTERNATIONAL,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34.615385,36.846154
2182,MAMA,Instant Rice Vermicelli Clear Soup,Pack,Thailand,3.5,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),RYANAIR,S,44,0,0,6.818182,22.727273,47.727273,11.363636,11.363636,0,0,0,0,0,0,9.409091,42,76.190476,22.166667
2181,MAMA,Instant Rice Noodles Chicken Flavour,Pack,Thailand,4,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),THOMAS COOK AIRLINES LTD,S,20,0,0,10,10,50,25,0,5,0,0,0,0,0,12.3,24,79.166667,13.166667
2180,MAMA,Pho Ga Rice Noodles With Artificial Chicken Flavour,Bowl,Thailand,3,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),TUI AIRWAYS LTD,C,29,0,0,3.448276,24.137931,44.827586,20.689655,3.448276,3.448276,0,0,0,0,0,11.551724,36,94.444444,4.361111
2179,MAMA,Oriental Kitchen Instant Rice Vermicelli In Gravy,Pack,Thailand,5,,30-04-2018 13:48,201801,BIRMINGHAM,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),VUELING AIRLINES,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,3.8
